State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
New York,Bronx,New York,83,2001-02-20,47.833333,0.002875,26.9875,0.9583335
New York,Bronx,New York,83,2001-02-21,28.8,0.019833,13.7904765,0.5229165
New York,Bronx,New York,83,2001-02-22,27.375,0.010417,9.908333500000001,0.42291650000000003
New York,Bronx,New York,83,2001-02-23,30.791667,0.011458,17.10625,0.5666665
New York,Bronx,New York,83,2001-02-24,31.083333,0.015625,13.4416665,0.48333349999999997
New York,Bronx,New York,83,2001-02-25,37.916667,0.00825,8.6520835,0.6645835
New York,Bronx,New York,83,2001-02-26,24.727273,0.01725,10.0484845,0.5325755000000001
New York,Bronx,New York,83,2001-02-27,27.708333,0.017167,11.1520835,0.491667
New York,Bronx,New York,83,2001-02-28,22.083333,0.021792,9.48125,0.4145835
New York,Bronx,New York,83,2001-03-01,28.625,0.014625,12.1979165,0.48750000000000004
New York,Bronx,New York,83,2001-03-02,37.083333,0.00325,18.23125,0.8854165
New York,Bronx,New York,83,2001-03-03,34.291667,0.009792,16.3625,0.8416665
New York,Bronx,New York,83,2001-03-04,16.541667,0.028625,6.85625,0.4395835
New York,Bronx,New York,83,2001-03-05,24.833333,0.019917,10.35625,0.45625000000000004
New York,Bronx,New York,83,2001-03-06,23.772727,0.022917,11.285065,0.4604165
New York,Bronx,New York,83,2001-03-07,28.75,0.017167,9.3166665,0.48750000000000004
New York,Bronx,New York,83,2001-03-08,42.25,0.012875,13.4020835,0.79375
New York,Bronx,New York,83,2001-03-09,40.541667,0.014375,12.9416665,0.661685
New York,Bronx,New York,83,2001-03-10,25.625,0.022458,10.0208335,0.49583350000000004
New York,Bronx,New York,83,2001-03-11,33.875,0.017292,19.225,0.6375
New York,Bronx,New York,83,2001-03-12,31.0,0.018875,9.6896105,0.49375
New York,Bronx,New York,83,2001-03-13,36.416667,0.008667,13.2375,0.8041665
New York,Bronx,New York,83,2001-03-14,34.708333,0.012417,13.6916665,0.68125
New York,Bronx,New York,83,2001-03-15,46.375,0.003417,17.2770835,0.7171195
New York,Bronx,New York,83,2001-03-16,42.583333,0.012375,12.5729165,0.7125
New York,Bronx,New York,83,2001-03-17,32.0,0.014875,10.1458335,0.645833
New York,Bronx,New York,83,2001-03-18,22.0,0.023792,10.7375,0.4666665
New York,Bronx,New York,83,2001-03-19,28.041667,0.019875,11.533117,0.4765155
New York,Bronx,New York,83,2001-03-20,31.875,0.019042,9.8166665,0.54375
New York,Bronx,New York,83,2001-03-21,18.95,0.027958,3.7708335,0.4625
New York,Bronx,New York,83,2001-03-22,29.375,0.01875,8.85625,0.5708335
New York,Bronx,New York,83,2001-03-23,21.416667,0.031542,5.9416665,0.475
New York,Bronx,New York,83,2001-03-24,29.791667,0.02375,10.7375,0.5416665
New York,Bronx,New York,83,2001-03-25,20.708333,0.024,7.3229165,0.420833
New York,Bronx,New York,83,2001-03-26,26.208333,0.016611,10.3166665,0.5208335
New York,Bronx,New York,83,2001-03-27,23.083333,0.016792,9.9416665,0.470833
New York,Bronx,New York,83,2001-03-28,30.208333,0.008769,10.060416499999999,0.577083
New York,Bronx,New York,83,2001-03-29,28.761905,0.010818,8.4875,0.5714285
New York,Bronx,New York,83,2001-03-30,25.291667,0.02025,6.6979165,0.5479165
