State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Massachusetts,Suffolk,Boston,42,2001-10-07,14.363636,0.017125,0.4479165,0.0214015
Massachusetts,Suffolk,Boston,42,2001-10-08,16.291667,0.010125,1.2680125,0.038586999999999996
Massachusetts,Suffolk,Boston,42,2001-10-09,25.4,0.006208,3.3045455,0.13813399999999998
Massachusetts,Suffolk,Boston,42,2001-10-10,32.25,0.007833,5.5666665,0.1982955
Massachusetts,Suffolk,Boston,42,2001-10-11,27.545455,0.014167,3.078882,0.2490035
Massachusetts,Suffolk,Boston,42,2001-10-12,32.043478,0.007708,2.3242235,0.319643
Massachusetts,Suffolk,Boston,42,2001-10-13,27.136364,0.020208,4.5208335,0.2545455
Massachusetts,Suffolk,Boston,42,2001-10-14,21.208333,0.011583,2.1652175,0.02971
Massachusetts,Suffolk,Boston,42,2001-10-15,24.727273,0.006167,0.9145835,0.2153985
Massachusetts,Suffolk,Boston,42,2001-10-16,27.208333,0.012958,3.1520835,0.405871
Massachusetts,Suffolk,Boston,42,2001-10-17,17.409091,0.013167,0.6835405000000001,0.119112
Massachusetts,Suffolk,Boston,42,2001-10-18,25.818182,0.009167,1.242208,0.0512685
Massachusetts,Suffolk,Boston,42,2001-10-19,30.272727,0.012042,5.10625,0.33421049999999997
Massachusetts,Suffolk,Boston,42,2001-10-20,29.583333,0.012833,3.8565215,0.3811595
Massachusetts,Suffolk,Boston,42,2001-10-21,21.318182,0.041833,4.2770835,0.35036199999999995
Massachusetts,Suffolk,Boston,42,2001-10-22,32.166667,0.010375,2.6520835,0.56572
Massachusetts,Suffolk,Boston,42,2001-10-23,29.85,0.01675,2.68,0.6773549999999999
Massachusetts,Suffolk,Boston,42,2001-10-24,21.666667,0.014625,3.1520835,0.4339675
Massachusetts,Suffolk,Boston,42,2001-10-25,20.863636,0.018292,1.6125,0.3452655
Massachusetts,Suffolk,Boston,42,2001-10-26,25.791667,0.010083,3.482298,0.2490035
Massachusetts,Suffolk,Boston,42,2001-10-27,15.736842,0.009458,1.73125,0.0719205
Massachusetts,Suffolk,Boston,42,2001-11-07,20.923077,0.010417,3.0642855,0.078623
Massachusetts,Suffolk,Boston,42,2001-11-08,25.5,0.01075,6.6125,0.249366
Massachusetts,Suffolk,Boston,42,2001-11-09,21.208333,0.010292,2.0333335,0.1570175
Massachusetts,Suffolk,Boston,42,2001-11-10,26.954545,0.004625,9.615528000000001,0.765127
Massachusetts,Suffolk,Boston,42,2001-11-11,18.166667,0.0125,5.3166665,0.3402175
Massachusetts,Suffolk,Boston,42,2001-11-12,25.045455,0.007625,5.3625,0.056439
Massachusetts,Suffolk,Boston,42,2001-11-13,29.958333,0.003,9.0666665,0.4942935
Massachusetts,Suffolk,Boston,42,2001-11-14,34.090909,0.002333,12.3958335,0.5214675
Massachusetts,Suffolk,Boston,42,2001-11-15,42.458333,0.003125,12.3958335,0.804356
